,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
47,BIRG.L,Bank of Ireland Group plc,1.8010,-0.0560,-3.02%,"431,397",2.232M,1.953B,5.02
48,UMQ.F,Umpqua Holdings Corporation,8.85,-0.10,-1.12%,124,7,1.946B,N/A
49,NIJ.F,"Nelnet, Inc.",46.80,-1.00,-2.09%,17,1,1.793B,31.33
50,CREST.NS,Crest Ventures Limited,68.10,-0.35,-0.51%,"15,539","6,646",1.943B,4.29
51,GOZDE.IS,Gozde Girisim Sermayesi Yatirim Ortakligi A.S.,5.02,-0.07,-1.38%,8.804M,13.773M,1.933B,92.96
52,JYS1.F,Jyske Bank A/S,26.69,-0.19,-0.71%,25,10,1.952B,5.47
53,CLIS.TA,Clal Insurance Enterprises Holdings Ltd.,"2,849.00",-49.00,-1.69%,"118,111","168,389",1.927B,N/A
54,UMB.F,UMB Financial Corporation,40.20,-1.20,-2.90%,60,0,1.916B,10.81
55,AMK,"AssetMark Financial Holdings, Inc.",26.48,-0.15,-0.54%,"11,593","141,383",1.917B,185.14
56,ASB,Associated Banc-Corp,12.45,-0.29,-2.28%,"519,177",1.455M,1.913B,7.39
57,2GE.F,Genworth MI Canada Inc.,21.40,+0.20,+0.94%,123,8,1.857B,5.12
58,GBDC,"Golub Capital BDC, Inc.",11.44,-0.10,-0.87%,"133,352",1.033M,1.913B,N/A
59,BEES4.SA,Banestes S.A - Banco do Estado do Espirito Santo,6.16,+0.03,+0.49%,"1,500","8,117",1.913B,8.36
60,CATY,Cathay General Bancorp,23.98,-0.46,-1.87%,"72,278","452,695",1.908B,7.40
61,PH8.F,"Palomar Holdings, Inc.",76.00,-1.00,-1.30%,264,21,1.851B,48.78
62,BEES3.SA,Banestes S.A - Banco do Estado do Espirito Santo,5.99,0.00,0.00%,"10,400","35,087",1.904B,8.13
63,ASC.OL,ABG Sundal Collier Holding ASA,4.3150,+0.0950,+2.25%,"491,346","498,420",1.901B,9.76
64,WED.F,Webster Financial Corporation,21.61,-1.51,-6.51%,35,1,1.912B,6.37
65,PGIT.L,Premier Global Infrastructure Trust PLC,105.00,-6.50,-5.83%,"5,000","17,748",18.993M,2.46
66,FN2.F,F.N.B. Corporation,6.05,-0.20,-3.20%,8,4,1.908B,5.93
67,PJT,PJT Partners Inc.,49.11,+0.88,+1.82%,"23,534","196,358",1.899B,25.04
68,PIEJF,Rothschild & Co SCA,25.00,+0.88,+3.65%,"2,400",383,1.912B,6.44
69,CAT-B.ST,Catella AB (publ),21.40,+0.20,+0.94%,"78,065","106,509",1.893B,"1,337.50"
70,BSTZ,BlackRock Science and Technology Trust II,24.25,+0.29,+1.21%,"110,253","241,737",1.894B,N/A
71,PDL.AX,Pendal Group Limited,5.86,-0.25,-4.09%,1.738M,1.607M,1.892B,12.63
72,8030.SR,The Mediterranean and Gulf Cooperative Insurance and Reinsurance Company,23.60,+0.30,+1.29%,2.281M,1.222M,1.888B,429.09
73,BB4.F,"BofI Holding, Inc.",17.80,-0.50,-2.73%,90,5,1.108B,7.51
74,MGDL.TA,Migdal Insurance and Financial Holdings Ltd.,177.90,-2.00,-1.11%,"978,524",1.552M,1.875B,N/A
75,UN9.DE,UNIQA Insurance Group AG,6.00,-0.08,-1.32%,170,"2,036",1.839B,9.92
76,UN9.F,UNIQA Insurance Group AG,5.98,-0.11,-1.81%,"6,150","1,562",1.83B,9.88
77,CTNA.L,Catena Group plc,47.15,-0.85,-1.77%,"12,202","35,401",18.653M,N/A
78,SAB.VI,"Banco de Sabadell, S.A.",0.3245,-0.0075,-2.26%,0,"29,008",1.809B,3.42
79,CIT,CIT Group Inc.,18.89,+0.05,+0.27%,"712,919",2.99M,1.858B,N/A
80,B2H.OL,B2Holding ASA,4.5350,+0.7250,+19.03%,5.75M,1.839M,1.859B,73.15
81,BTO.F,BancorpSouth Bank,18.00,-1.00,-5.26%,N/A,0,1.816B,9.08
82,COLB,"Columbia Banking System, Inc.",25.85,-0.64,-2.42%,"48,822","457,724",1.85B,11.47
83,COS.F,"CNO Financial Group, Inc.",12.84,-0.36,-2.73%,300,13,1.791B,5.84
84,CWB-PB.TO,Canadian Western Bank,13.20,+0.10,+0.76%,"1,000","7,594",1.844B,4.41
85,IBOC,International Bancshares Corporation,29.12,-0.21,-0.72%,"51,867","290,920",1.842B,10.18
86,UQA.VI,UNIQA Insurance Group AG,6.00,-0.07,-1.15%,"152,675","319,794",1.842B,9.92
87,6NO.F,Noah Holdings Limited,26.20,-0.60,-2.24%,960,0,1.804B,12.58
88,ANAT,American National Insurance Company,68.23,+0.97,+1.44%,"18,376","48,291",1.835B,12.95
89,WAFD,"Washington Federal, Inc.",24.17,-0.46,-1.87%,"166,198","437,706",1.83B,9.08
90,FIBK,"First Interstate BancSystem, Inc.",28.27,-0.77,-2.65%,"68,074","255,724",1.825B,10.92
91,OPM.L,1pm plc,20.15,-0.10,-0.49%,"52,339","473,126",18.21M,3.25
92,84N.F,IntegraFin Holdings plc,5.32,+0.15,+2.90%,"2,000",N/A,1.8B,40.61
93,0IB.F,"Investors Bancorp, Inc.",7.10,-0.05,-0.70%,200,0,1.776B,9.71
94,TFBANK.ST,TF Bank AB (publ),84.00,-1.20,-1.41%,"2,349","15,563",1.806B,9.09
95,CAT-A.ST,Catella AB (publ),22.20,+0.20,+0.91%,501,388,1.892B,"1,387.50"
96,PSEC,Prospect Capital Corporation,4.8550,+0.0550,+1.15%,"400,749",2.657M,1.8B,N/A
97,PPBI,"Pacific Premier Bancorp, Inc.",19.11,-0.43,-2.20%,"115,322","658,346",1.803B,7.92
98,HUW.L,Helios Underwriting Plc,100.00,0.00,0.00%,"10,000","6,759",17.978M,4.02
99,AON.F,"Aozora Bank, Ltd.",15.10,-0.10,-0.66%,20,37,1.792B,4.71
0,0952.HK,China Tonghai International Financial Limited,0.290,-0.015,-4.92%,"260,000","370,613",1.797B,17.35
1,BDSB.F,"Banco de Sabadell, S.A.",0.3165,-0.0024,-0.75%,"2,000","19,430",1.837B,3.33
2,3FY.F,AJ Bell plc,4.3050,+0.0050,+0.12%,10,0,1.769B,N/A
3,MTW.F,"Matsui Securities Co., Ltd.",6.85,-0.10,-1.44%,"3,350",0,1.772B,15.02
4,1HI.F,"First Hawaiian, Inc.",13.50,-0.40,-2.88%,80,7,1.743B,7.06
5,ATCO,Atlas Corp.,7.19,-0.05,-0.69%,"61,588","471,050",1.774B,N/A
6,1S6.F,Steadfast Group Limited,2.0000,-0.0400,-1.96%,"1,179",19,1.774B,N/A
7,SAB.MC,"Banco de Sabadell, S.A.",0.3161,-0.0141,-4.27%,104.24M,76.274M,1.772B,3.33
8,3FY.SG,AJ Bell plc,4.2250,+0.0200,+0.48%,0,0,1.775B,5.91
9,ON1.F,Old National Bancorp,11.00,-0.40,-3.51%,1,0,1.808B,9.21
10,ZUGER.SW,Zuger Kantonalbank,"6,120.00",0.00,0.00%,19,38,1.76B,23.56
11,SFBS,"ServisFirst Bancshares, Inc.",32.68,-0.24,-0.73%,"42,177","218,927",1.76B,11.88
12,LLBN.SW,Liechtensteinische Landesbank Aktiengesellschaft,57.60,+0.40,+0.70%,"1,290","8,804",1.753B,15.28
13,OGL.F,"Golub Capital BDC, Inc.",10.00,-0.20,-1.96%,350,51,1.673B,N/A
14,UOBKH.BK,UOB Kay Hian Securities (Thailand) Public Company Limited,3.4800,+0.1000,+2.96%,"15,000","23,577",1.749B,19.66
15,MFC-R.BK,MFC Asset Management Public Company Limited,13.50,+0.10,+0.75%,"48,200","3,398",1.748B,12.99
16,F8B.F,PacWest Bancorp,15.20,-0.80,-5.00%,790,29,1.774B,N/A
17,FGL.JO,Finbond Group Limited,199.00,-6.00,-2.93%,"9,624","17,736",1.746B,"1,877.36"
18,FSK,FS KKR Capital Corp.,14.06,-0.02,-0.17%,"211,143","464,608",1.74B,N/A
19,JPS,Nuveen Preferred Securities Income Fund,8.53,+0.01,+0.06%,"92,554","724,016",1.739B,5.23
20,8250.SR,AXA Cooperative Insurance Co.,34.75,+3.15,+9.97%,1.623M,"288,157",1.738B,18.40
21,IFL.AX,IOOF Holdings Ltd,4.9400,-0.0800,-1.59%,1.325M,1.593M,1.734B,214.78
22,BXZ.F,Bank of Queensland Limited,3.8200,0.0000,0.00%,688,32,1.745B,6.37
23,LID.SG,Alliance Data Systems Corporation,36.40,-1.20,-3.19%,0,73,1.712B,11.86
24,LID.F,Alliance Data Systems Corporation,36.44,-1.35,-3.58%,100,118,1.705B,11.88
25,0993.HK,Huarong International Financial Holdings Limited,0.480,-0.060,-11.11%,11.991M,1.755M,1.722B,N/A
26,MPIN.F,Banca Monte dei Paschi di Siena S.p.A.,1.5080,-0.0720,-4.56%,"1,734",826,1.622B,N/A
27,NSF.L,Non-Standard Finance plc,5.49,-0.10,-1.77%,"254,051",1.937M,17.155M,N/A
28,WIZS3.SA,Wiz Solucoes e Corretagem de Seguros S.A.,10.70,-0.25,-2.28%,"428,100","914,145",1.711B,8.13
29,DHU.F,Assured Guaranty Ltd.,19.80,-1.20,-5.71%,31,0,1.635B,6.60
30,NKI.BK,The Navakij Insurance Public Company Limited,48.75,-0.25,-0.51%,200,232,1.706B,N/A
31,VEMF-SDB.ST,Vostok Emerging Finance Ltd.,2.6000,+0.2300,+9.70%,2.187M,"477,684",1.704B,N/A
32,REN.JO,Renergen Limited,"1,450.00",-20.00,-1.36%,"68,844","47,037",1.68B,N/A
33,AB5.F,Associated Banc-Corp,11.00,-0.50,-4.35%,65,0,1.656B,6.53
34,QIT1.F,CIT Group Inc.,16.60,-0.60,-3.49%,400,12,1.581B,N/A
35,0LA.F,"AssetMark Financial Holdings, Inc.",23.20,-0.60,-2.52%,N/A,0,1.661B,N/A
36,MFC.BK,MFC Asset Management Public Company Limited,13.50,+0.10,+0.75%,"48,200","38,720",1.696B,12.99
37,1563.HK,"International Alliance Financial Leasing Co., Ltd.",1.130,-0.050,-4.24%,1.533M,1.163M,1.695B,N/A
38,BTT,Blackrock Municipal 2030 Target Term Trust,24.00,+0.01,+0.04%,"66,521","112,935",1.692B,37.21
39,B4M1.F,SpareBank 1 SR-Bank ASA,6.57,-0.06,-0.90%,80,10,1.693B,5.87
40,SFNC,Simmons First National Corporation,15.43,-0.48,-3.02%,"134,264","763,751",1.681B,5.99
41,2C6.F,"China Development Bank Financial Leasing Co., Ltd.",0.1220,+0.0040,+3.39%,"3,547",66,1.67B,5.08
42,BMPS.MI,Banca Monte dei Paschi di Siena S.p.A.,1.5200,-0.0190,-1.23%,1.262M,4.003M,1.678B,N/A
43,CN7.F,Cathay General Bancorp,20.80,-0.80,-3.70%,"10,500",181,1.655B,6.42
44,SF-PA,Stifel Financial Corp.,25.49,+0.01,+0.04%,"1,652","11,792",1.668B,4.77
45,ECL-R.BK,Eastern Commercial Leasing Public Company Limited,0.9300,+0.0200,+2.20%,1.119M,N/A,1.646B,10.00
46,LLS1.SG,Liechtensteinische Landesbank Aktiengesellschaft,53.60,+0.40,+0.75%,0,32,1.646B,16.95
47,GK9.F,Challenger Limited,2.6600,-0.0800,-2.92%,600,273,1.669B,6.89
48,TFZ.F,Haitong International Securities Group Limited,0.2540,-0.0020,-0.78%,"57,000","1,174",1.585B,4.10
49,IBTX,"Independent Bank Group, Inc.",38.64,+0.44,+1.15%,"165,612",1.059M,1.663B,8.33
50,BCPN.F,"Banco Comercial Portugues, S.A.",0.1040,-0.0010,-0.95%,"5,000","2,316",1.632B,10.40
51,PRAA,"PRA Group, Inc.",36.55,-0.21,-0.57%,"66,921","361,164",1.665B,18.56
52,HX9.F,PT Bank Danamon Indonesia Tbk,0.1960,0.0000,0.00%,"2,000","1,169",1.69B,7.26
53,ADX,"Adams Diversified Equity Fund, Inc.",15.20,-0.05,-0.31%,"68,084","231,477",1.654B,3.46
54,PVDA.F,Sterling Bancorp,8.80,-0.65,-6.88%,17,0,1.754B,5.39
55,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,10.88,+0.04,+0.37%,"200,164","382,051",1.651B,N/A
56,FN.TO,First National Financial Corporation,27.45,-0.38,-1.37%,"10,683","69,274",1.646B,11.09
57,EGFEY,Eurobank Ergasias Services and Holdings S.A.,0.2215,0.0000,0.00%,"85,104","86,758",1.642B,7.03
58,ORCH.L,Orchard Funding Group plc,74.50,-2.00,-2.61%,174,635,15.909M,10.80
59,GCL.L,Geiger Counter Limited,17.50,+1.35,+8.35%,"223,593","364,523",16.159M,N/A
60,ROTH.PA,Rothschild & Co SCA,22.20,0.00,0.00%,"14,951","32,271",1.631B,6.63
61,1PJ.F,PJT Partners Inc.,42.20,-1.00,-2.31%,12,3,1.61B,21.52
62,BCP.LS,"Banco Comercial Portugues, S.A.",0.1076,-0.0014,-1.28%,27.562M,71.095M,1.626B,10.76
63,13F.F,Rothschild & Co SCA,21.95,0.00,0.00%,140,79,1.631B,6.55
64,PSLV.TO,Sprott Physical Silver Trust,9.23,+0.09,+0.98%,"29,364","50,539",1.618B,N/A
65,IB4.F,International Bancshares Corporation,25.40,-1.00,-3.79%,100,0,1.578B,8.88
66,0222.HK,Min Xin Holdings Limited,2.700,-0.270,-9.09%,"324,000","50,218",1.613B,2.82
67,GDV,The Gabelli Dividend & Income Trust,17.78,-0.00,-0.01%,"100,376","295,988",1.612B,3.64
68,MC,Moelis & Company,29.16,-0.06,-0.21%,"271,141","698,195",1.611B,13.36
69,AHK.F,American National Insurance Company,61.50,0.00,0.00%,75,1,1.61B,11.67
70,FFP.PA,FFP Societe anonyme,64.90,-1.70,-2.55%,"16,391","14,461",1.609B,12.22
71,DSL,DoubleLine Income Solutions Fund,15.78,-0.03,-0.16%,"139,731","614,219",1.608B,N/A
72,OIT.F,Orient Corporation,0.9050,-0.0100,-1.09%,100,1,1.594B,5.29
73,FFP.SG,FFP Societe anonyme,64.50,-1.80,-2.71%,0,1,1.606B,12.15
74,STM.L,STM Group Plc,27.00,-1.50,-5.26%,"72,326","113,346",16.04M,4.35
75,FFP.F,FFP Societe anonyme,64.30,-1.90,-2.87%,112,16,1.603B,12.11
76,HWC,Hancock Whitney Corporation,18.63,-0.19,-1.01%,"147,798","746,820",1.607B,12.22
77,GAB-PH,The Gabelli Equity Trust Inc.,25.29,+0.02,+0.08%,245,"5,153",1.598B,20.56
78,FLOW.AS,Flow Traders N.V.,34.84,+0.30,+0.87%,"195,034","390,850",1.596B,5.43
79,4FB.F,"First Interstate BancSystem, Inc.",24.40,-1.20,-4.69%,2,0,1.58B,9.42
80,47T.F,TISCO Financial Group Public Company Limited,1.9800,-0.0200,-1.00%,250,21,1.585B,7.67
81,47TA.F,TISCO Financial Group Public Company Limited,1.9800,-0.0200,-1.00%,230,82,1.585B,7.67
82,AUB,Atlantic Union Bankshares Corporation,20.18,-0.71,-3.40%,"57,123","430,604",1.588B,8.37
83,TRUP,"Trupanion, Inc.",45.10,+1.25,+2.85%,"55,891","376,929",1.583B,N/A
84,WKBN.SW,Walliser Kantonalbank,100.50,+0.50,+0.50%,"1,382","1,519",1.581B,15.45
85,4JF.F,Jupiter Fund Management Plc,2.8080,-0.0200,-0.71%,50,113,1.554B,6.20
86,MPIN.MU,Banca Monte dei Paschi di Siena S.p.A.,1.5610,0.0000,0.00%,"18,500",359,1.723B,N/A
87,BKU,"BankUnited, Inc.",17.04,-0.45,-2.57%,"532,349",1.29M,1.574B,7.82
88,HELG.OL,Helgeland Sparebank,75.50,+0.50,+0.67%,639,"5,024",1.575B,8.54
89,FS5A.F,FS KKR Capital Corp.,12.30,-0.28,-2.23%,13,N/A,1.506B,N/A
90,GAB-PJ,The Gabelli Equity Trust Inc.,25.97,0.00,0.00%,375,"2,638",1.567B,21.11
91,FULT,Fulton Financial Corporation,9.66,-0.07,-0.72%,"519,672",1.294M,1.563B,8.17
92,CQN.F,"Bank of Chongqing Co., Ltd.",0.4720,+0.0080,+1.72%,500,0,1.546B,N/A
93,1915.HK,Yangzhou Guangling District Taihe Rural Micro-finance Company Limited,2.590,-0.040,-1.52%,"334,000","135,687",1.554B,N/A
94,5H6.F,"Harbin Bank Co., Ltd.",0.1190,0.0000,0.00%,N/A,0,1.543B,N/A
95,THREL-R.BK,Thaire Life Assurance Public Company Limited,2.5600,+0.0400,+1.59%,1.984M,"162,856",1.514B,9.45
96,0030.HK,Ban Loong Holdings Limited,0.240,-0.006,-2.44%,4.82M,2.698M,1.548B,N/A
97,HTH,Hilltop Holdings Inc.,17.15,-0.13,-0.75%,"105,702","504,519",1.547B,6.67
98,TASE.TA,The Tel-Aviv Stock Exchange Ltd.,"1,543.00",-9.00,-0.58%,"122,756","144,334",1.543B,"7,013.64"
99,6058.HK,China Industrial Securities International Financial Group Limited,0.385,+0.040,+11.59%,"30,000","68,656",1.54B,N/A
0,WAO.F,"Washington Federal, Inc.",21.00,-1.20,-5.41%,12,0,1.559B,7.89
1,RK8.F,Prospect Capital Corporation,4.2270,+0.0810,+1.95%,700,685,1.604B,N/A
2,THREL.BK,Thaire Life Assurance Public Company Limited,2.5600,+0.0400,+1.59%,1.984M,2.755M,1.536B,9.45
3,SOR.OL,Sparebanken Sor,98.00,+0.80,+0.82%,"1,106","4,618",1.535B,9.07
4,PTY,PIMCO Corporate & Income Opportunity Fund,15.87,0.00,0.00%,"156,275","525,187",1.532B,9.67
5,DHANVARSHA.BO,Dhanvarsha Finvest Limited,106.25,-3.75,-3.41%,"6,130","18,288",1.521B,37.54
6,DHUNINV.NS,Dhunseri Investments Limited,246.15,+1.35,+0.55%,"144,912","1,787",1.518B,1.63
7,LASP.CO,Lan & Spar Bank A/S,440.00,0.00,0.00%,20,70,1.518B,9.21
8,FBC,"Flagstar Bancorp, Inc.",26.75,-0.50,-1.83%,"51,373","344,211",1.518B,6.73
9,UGO.F,"The Chugoku Bank, Limited",7.95,-0.20,-2.45%,10,0,1.512B,8.17
10,BLZ.F,Bure Equity AB (publ),19.83,-0.15,-0.75%,8,12,1.458B,N/A
11,JUTBK.CO,Jutlander Bank A/S,176.00,+1.00,+0.57%,269,613,1.513B,4.99
12,ISCD.TA,Isracard Ltd.,755.10,+13.20,+1.78%,1.062M,"721,690",1.51B,839.00
13,FINN,"First National of Nebraska, Inc.","9,650.00",0.00,0.00%,2,59,1.517B,10.99
14,0064.HK,Get Nice Holdings Limited,0.156,+0.004,+2.63%,6.293M,7.511M,1.507B,2.24
15,UCBI,"United Community Banks, Inc.",17.42,-0.50,-2.79%,"95,717","553,204",1.505B,8.06
16,CLBK,"Columbia Financial, Inc.",13.06,-0.17,-1.32%,"44,633","195,058",1.502B,31.01
17,DHUNINV.BO,Dhunseri Investments Limited,246.00,-1.65,-0.67%,"11,284","1,230",1.5B,1.63
18,INDPRUD.BO,Industrial & Prudential Investment Company Limited,859.35,+27.55,+3.31%,780,105,1.5B,6.38
19,POV1.F,"PRA Group, Inc.",32.40,-1.60,-4.71%,150,8,1.477B,16.46
20,1601.HK,"Zhongguancun Science-Tech Leasing Co., Ltd.",1.120,0.000,0.00%,"358,000","268,050",1.493B,N/A
21,0133.HK,China Merchants China Direct Investments Limited,9.780,+0.050,+0.51%,"336,000","97,460",1.49B,N/A
22,UTG,Reaves Utility Income Fund,30.20,-0.09,-0.31%,"91,323","304,266",1.488B,4.41
23,AHL-PC,Aspen Insurance Holdings Limited,24.67,-0.10,-0.41%,"2,110","25,208",1.473B,N/A
24,P55.F,Plus500 Ltd.,14.60,-0.14,-0.95%,58,6,1.599B,10.82
25,PDI,PIMCO Dynamic Income Fund,25.01,+0.10,+0.40%,"69,107","336,016",1.483B,N/A
26,SILINV.NS,SIL Investments Limited,142.25,+4.20,+3.04%,"1,180","2,804",1.556B,4.28
27,WABC,Westamerica Bancorporation,54.94,-0.79,-1.42%,"112,818","172,182",1.48B,19.10
28,QC9.F,"Credit Saison Co., Ltd.",9.20,-0.15,-1.60%,15,0,1.471B,6.69
29,ABCB,Ameris Bancorp,21.27,-0.52,-2.39%,"177,393","463,309",1.477B,9.69
30,CBWBF,Canadian Western Bank,16.84,-0.44,-2.57%,"1,424",790,1.461B,8.03
31,I3B.F,"Independent Bank Group, Inc.",34.60,+0.80,+2.37%,25,6,1.488B,7.46
32,3903.HK,"Hanhua Financial Holding Co., Ltd.",0.320,0.000,0.00%,"10,000","83,062",1.472B,4.45
33,ITCB,Itau Corpbanca,4.1680,-0.0120,-0.29%,"5,945","26,145",1.476B,2.78
34,SILINV.BO,SIL Investments Limited,138.60,-3.95,-2.77%,9,383,1.469B,4.17
35,WD,"Walker & Dunlop, Inc.",47.24,-0.27,-0.57%,"42,951","299,303",1.471B,8.52
36,124.F,Anima Holding S.p.A.,4.0200,-0.0280,-0.69%,"1,100",62,1.463B,9.62
37,BRN.JO,Brimstone Investment Corporation Limited,579.00,+1.00,+0.17%,"3,881","92,069",1.431B,N/A
38,ANIM.MI,Anima Holding S.p.A.,4.0780,-0.0420,-1.02%,"908,724",1.999M,1.458B,9.76
39,CE.MI,Credito Emiliano S.p.A.,4.4050,-0.0600,-1.34%,"68,487","204,472",1.455B,7.38
40,TRU.L,TruFin plc,18.00,-1.00,-5.26%,"1,101","72,425",14.548M,N/A
41,SPKSJF.CO,Sparekassen Sjalland-Fyn A/S,84.00,0.00,0.00%,"1,144","4,129",1.455B,8.34
42,YRR.F,Zip Co Limited,3.6800,+0.1800,+5.14%,"2,340",291,1.46B,N/A
43,HMN,Horace Mann Educators Corporation,35.08,-0.46,-1.29%,"24,605","202,345",1.449B,8.62
44,WUW.VI,Wustenrot & Wurttembergische AG,15.38,-0.32,-2.04%,0,0,1.408B,7.42
45,RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",10.81,-0.01,-0.05%,"148,944","783,816",1.45B,2.64
46,WUW.DE,Wustenrot & Wurttembergische AG,15.46,+0.12,+0.78%,"6,671","26,809",1.449B,7.45
47,LPRO,Open Lending Corporation,15.79,+0.03,+0.19%,"59,721","548,322",1.45B,N/A
48,KIRANVYPAR.BO,Kiran Vyapar Limited,53.00,-0.40,-0.75%,"1,219","1,570",1.446B,13.46
49,17M.F,Moelis & Company,25.80,-0.40,-1.53%,350,6,1.405B,11.82
50,MFF.AX,MFF Capital Investments Limited,2.6600,-0.0100,-0.37%,"143,425","233,738",1.444B,3.56
51,DNA.L,Doric Nimrod Air One Limited,34.00,0.00,0.00%,"1,217","20,485",14.433M,N/A
52,WUW.F,Wustenrot & Wurttembergische AG,15.30,-0.30,-1.92%,"1,205",322,1.41B,7.38
53,BBN,BlackRock Taxable Municipal Bond Trust,25.17,-0.01,-0.04%,"35,986","193,867",1.438B,N/A
54,PPT.AX,Perpetual Limited,30.79,-0.75,-2.38%,"165,087","351,074",1.435B,13.55
55,CFFN,"Capitol Federal Financial, Inc.",10.14,-0.10,-0.98%,"123,991","465,567",1.435B,19.88
56,AKCAPIT.BO,A. K. Capital Services Limited,215.90,-2.45,-1.12%,464,"1,225",1.425B,2.79
57,42YA.F,Virgin Money UK PLC,1.0300,0.0000,0.00%,550,259,1.464B,N/A
58,NKI-R.BK,The Navakij Insurance Public Company Limited,48.75,-0.25,-0.51%,200,0,1.417B,N/A
59,EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,19.25,-0.01,-0.05%,"57,122","203,637",1.415B,N/A
60,LB-PJ.TO,Laurentian Bank of Canada,18.50,+0.01,+0.05%,"3,250","6,496",1.408B,6.74
61,1YX.F,Yixin Group Limited,0.1990,+0.0010,+0.51%,500,22,1.403B,N/A
62,BRFRF,Burford Capital Limited,6.45,-0.35,-5.15%,619,"12,017",1.384B,6.68
63,8HG.F,Hastings Group Holdings plc,2.1180,-0.0260,-1.21%,"2,500",39,1.382B,7.46
64,BNU.F,"BankUnited, Inc.",15.00,-0.60,-3.85%,26,0,1.374B,6.88
65,TPW.F,"Trupanion, Inc.",38.60,-0.20,-0.52%,50,49,1.354B,N/A
66,TRMK,Trustmark Corporation,22.17,-0.49,-2.16%,"103,476","405,490",1.406B,10.24
67,FMBI,"First Midwest Bancorp, Inc.",12.28,-0.15,-1.21%,"189,144","710,682",1.403B,7.83
68,0613.HK,Planetree International Development Limited,1.500,+0.100,+7.14%,1.469M,"715,615",1.4B,86.21
69,HH1.F,Hancock Whitney Corporation,16.20,-0.70,-4.14%,70,4,1.376B,10.63
70,0717.HK,Emperor Capital Group Limited,0.206,+0.002,+0.98%,14.148M,3.047M,1.389B,N/A
71,WAM.AX,WAM Capital Limited,1.9200,+0.1000,+5.49%,1.35M,"649,735",1.385B,7.80
72,SBTE.OL,SpareBank 1 Telemark,127.00,+1.00,+0.79%,"2,159","1,533",1.351B,9.39
73,4IT.F,Intertrust N.V.,15.14,-0.02,-0.13%,10,13,1.369B,20.40
74,NBGCY,National Bank of Greece S.A.,6.08,0.00,0.00%,100,74,1.334B,N/A
75,BDJ,BlackRock Enhanced Equity Dividend Trust,7.34,-0.00,-0.04%,"314,484","626,679",1.376B,3.58
76,PIJ.F,Platinum Investment Management Limited,2.2000,0.0000,0.00%,184,4,1.374B,9.21
77,BPCR.L,BioPharma Credit PLC,1.0000,+0.0100,+1.01%,"320,590","977,940",1.374B,11.24
78,TCBI,"Texas Capital Bancshares, Inc.",27.16,-0.51,-1.86%,"112,900",1.045M,1.37B,6.42
79,INTER.AS,Intertrust N.V.,15.20,-0.02,-0.13%,"30,060","94,670",1.369B,20.49
80,GUE.F,Guotai Junan International Holdings Limited,0.1220,+0.0050,+4.27%,"1,250",0,1.372B,6.42
81,JRVR,"James River Group Holdings, Ltd.",44.71,-0.00,-0.01%,"37,265","181,006",1.364B,N/A
82,VATN.SW,Valiant Holding AG,86.10,-0.10,-0.12%,"8,865","24,448",1.36B,11.23
83,AHL-PD,Aspen Insurance Holdings Limited,22.77,+0.18,+0.82%,703,"19,295",1.36B,N/A
84,1AM.F,Alm. Brand A/S,8.58,-0.01,-0.12%,1,0,1.359B,14.49
85,UPL.JO,Universal Partners Limited,"1,870.00",0.00,0.00%,"1,000",779,1.353B,N/A
86,IITL.BO,Industrial Investment Trust Limited,59.90,-0.10,-0.17%,"1,675",25,1.351B,N/A
87,9BF.F,Burford Capital Limited,5.83,-0.27,-4.36%,"25,000",883,1.234B,6.04
88,37G1.F,Guaranty Trust Bank Plc,2.4000,-0.0600,-2.44%,"1,000","1,045",1.368B,N/A
89,WXF.F,Hilltop Holdings Inc.,15.00,-0.40,-2.60%,300,0,1.342B,5.83
90,FFXDF,Fairfax India Holdings Corporation,8.51,+0.24,+2.91%,"2,705","41,483",1.288B,4.24
91,2OS.F,OneSavings Bank Plc,2.9600,-0.0700,-2.31%,1,0,1.308B,N/A
92,TY,Tri-Continental Corporation,24.99,+0.03,+0.12%,"14,033","72,074",1.339B,3.95
93,INV.L,The Investment Company plc,280.00,0.00,0.00%,34,"2,510",13.362M,4.49
94,BMA,Banco Macro S.A.,20.78,-0.06,-0.29%,"165,952","779,641",1.328B,2.91
95,5WD.F,"Walker & Dunlop, Inc.",42.00,-1.80,-4.11%,45,16,1.254B,7.58
96,CAPITALT.BO,Capital Trust Limited,81.00,0.00,0.00%,128,"1,006",1.325B,30.68
97,FU5.F,Fulton Financial Corporation,8.35,-0.25,-2.91%,1,0,1.351B,7.06
98,IITL.NS,Industrial Investment Trust Limited,59.75,-2.05,-3.32%,"3,746","2,382",1.308B,N/A
99,FRME,First Merchants Corporation,24.27,-0.53,-2.14%,"33,499","228,693",1.313B,8.03
0,WSFS,WSFS Financial Corporation,25.93,-0.14,-0.54%,"47,454","304,417",1.314B,9.30
1,AAM.L,Artemis VCT PLC Fund O Inc,25.00,+2.00,+8.70%,"6,140","9,475",13.123M,N/A
2,C7W.F,Canadian Western Bank,14.90,-0.40,-2.61%,30,3,1.291B,N/A
