,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
83,SOC.V,Sonora Gold & Silver Corp.,0.0300,0.0000,0.00%,"13,600","63,037",2.128M,N/A
84,EMPX.V,Empress Resources Corp.,0.0350,+0.0050,+16.67%,"107,000","51,230",2.126M,N/A
85,NWIFF,Nuinsco Resources Limited,0.0048,-0.0001,-3.03%,"32,000","12,671",2.121M,N/A
86,PUR.AX,Pursuit Minerals Limited,0.0060,0.0000,0.00%,1.32M,"569,306",2.119M,N/A
87,BRVVF,Quantum Cobalt Corp.,0.0289,+0.0084,+40.98%,"7,000","8,080",2.544M,N/A
88,POUN.F,Prospero Silver Corp.,0.0385,0.0000,0.00%,"10,000","10,080","131,985",N/A
89,VEC.V,Vanadian Energy Corp.,0.0500,0.0000,0.00%,"50,000","51,195",2.113M,N/A
90,ANG.V,Angel Gold Corp.,0.0400,0.0000,0.00%,"62,000","22,946",2.107M,N/A
91,FTJ.V,Fort St. James Nickel Corp.,0.1050,0.0000,0.00%,"12,500","6,091",2.106M,N/A
92,CBNT,"C-Bond Systems, Inc.",0.0160,+0.0014,+9.59%,1.128M,1.739M,2.101M,N/A
93,BRYYF,Amani Gold Limited,0.0010,0.0000,0.00%,"65,000","2,735",4.216M,N/A
94,G2W2.F,Intercontinental Gold and Metals Ltd.,0.1030,-0.0100,-8.85%,15,680,1.937M,N/A
95,EQMEF,Equity Metals Corporation,0.0685,-0.0034,-4.73%,"2,000",N/A,1.785M,N/A
96,GRMC,Goldrich Mining Company,0.0150,+0.0002,+1.35%,"1,500","80,720",2.094M,N/A
97,CMID.F,CaNickel Mining Limited,0.0315,+0.0040,+14.55%,72,320,1.964M,N/A
98,LRS.AX,Latin Resources Limited,0.0060,0.0000,0.00%,1.467M,4.489M,2.084M,N/A
99,GDMRF,Golden Dawn Minerals Inc.,0.0709,0.0000,0.00%,10,"3,314",2.085M,N/A
0,CIV1.F,Cadillac Ventures Inc.,0.0200,0.0000,0.00%,100,0,2.073M,N/A
1,BN5.F,Bezant Resources Plc,0.0010,0.0000,0.00%,"176,000","71,218",2.074M,N/A
2,YM4.F,Raiden Resources Limited,0.0020,0.0000,0.00%,"43,000","3,548",2.073M,N/A
3,GGAU.V,Gambier Gold Corp.,0.0800,-0.0050,-5.88%,"20,115","22,937",2.072M,N/A
4,PWCRF,Pacific Wildcat Resources Corp.,0.0055,0.0000,0.00%,"200,000","25,926","413,184",N/A
5,TG.V,Trifecta Gold Ltd.,0.0500,-0.0050,-9.09%,"16,111","34,626",2.066M,N/A
6,A5J.F,Stone Resources Australia Limited,0.0010,0.0000,0.00%,2M,"32,761",2.062M,N/A
7,JLR.V,Jiulian Resources Inc.,0.0500,0.0000,0.00%,"46,000","15,719",2.064M,N/A
8,EFE.AX,Eastern Iron Limited,0.0050,0.0000,0.00%,2.7M,"597,027",2.059M,N/A
9,ATX.V,ATEX Resources Inc.,0.1050,-0.0050,-4.55%,"34,000","4,372",2.055M,N/A
10,RI8.SG,Riedel Resources Limited,0.0035,0.0000,0.00%,0,0,2.066M,N/A
11,P9PN.F,Pacific Silk Road Resources Group Inc.,0.0195,+0.0165,+550.00%,"9,998",41,2.056M,N/A
12,AM.V,Academy Metals Inc.,0.1150,0.0000,0.00%,"21,000","4,741",2.047M,N/A
13,0QSA.F,Pistol Bay Mining Inc.,0.0200,+0.0070,+53.85%,"10,000",0,1.696M,2.50
14,WLRMF,Aloro Mining Corp.,0.0406,0.0000,0.00%,"7,500","4,333",2.03M,N/A
15,E7QP.F,El Nino Ventures Inc.,0.0215,+0.0035,+19.44%,"1,000",0,1.922M,1.79
16,AUR-H.V,Aurora Royalties Inc.,0.0500,0.0000,0.00%,"37,500","9,959",2.024M,N/A
17,CCR.CN,Green River Gold Corp.,0.0800,0.0000,0.00%,"60,245","64,989",2.021M,N/A
18,ROVR.V,Rover Metals Corp.,0.0350,-0.0100,-22.22%,"14,000","77,745",2.017M,N/A
19,PARLF,Parallel Mining Corp.,0.1184,0.0000,0.00%,"2,000",328,2.095M,N/A
20,CMD.AX,Cassius Mining Limited,0.0070,0.0000,0.00%,"26,300","139,256",2.011M,N/A
21,ZNZBF,Zanzibar Gold Inc.,0.0760,0.0000,0.00%,"3,000","4,209",2.207M,N/A
22,TWLV.CN,12 Exploration Inc.,0.2000,0.0000,0.00%,"19,500","82,039",2.002M,N/A
23,KGS.V,Kingman Minerals Ltd.,0.0850,0.0000,0.00%,"68,750","92,144",1.981M,N/A
24,48O.SG,Arkle Resources PLC,0.0050,-0.0010,-16.67%,0,476,1.79M,N/A
25,W17A.F,Wescan Goldfields Inc.,0.0375,0.0000,0.00%,"1,200",19,1.913M,N/A
26,G6H.F,Grizzly Discoveries Inc.,0.0375,0.0000,0.00%,"70,000","1,320",3.504M,N/A
27,GOR.CN,Goldrea Resources Corp.,0.0450,+0.0150,+50.00%,"235,000","52,769",1.971M,N/A
28,17G1.F,Kiplin Metals Inc.,0.0630,+0.0165,+35.48%,68,46,1.952M,N/A
29,GRI.V,Galore Resources Inc.,0.0150,0.0000,0.00%,"42,000","86,993",1.954M,N/A
30,TV3.F,Tocvan Ventures Corp.,0.0995,-0.0035,-3.40%,"20,000","23,299",1.953M,N/A
31,TTX.CN,Tantalex Resources Corporation,0.0100,0.0000,0.00%,"50,000","159,775",1.949M,N/A
32,3G8C.F,Golden Dawn Minerals Inc.,0.0490,-0.0010,-2.00%,100,"1,890",1.806M,N/A
33,RSV.V,Resolve Ventures Inc.,0.0850,0.0000,0.00%,"3,700","20,068",1.941M,N/A
34,7C9.F,Crest Resources Inc.,0.0500,-0.0020,-3.85%,N/A,0,1.931M,N/A
35,AMA1.F,Altech Advanced Materials AG,1.1300,+0.0400,+3.67%,400,843,1.94M,N/A
36,Z.V,Zinc One Resources Inc.,0.0100,0.0000,0.00%,"151,500","465,736",1.94M,N/A
37,GNPG,"Green Planet Group, Inc.",0.0062,0.0000,0.00%,"1,962","17,106",3.026M,0.19
38,6YP1.F,Stellar AfricaGold Inc.,0.0245,-0.0035,-12.50%,580,9,1.729M,N/A
39,PUMA.V,Puma Exploration Inc.,0.0600,0.0000,0.00%,"30,000","67,082",1.929M,N/A
40,OSI2.F,Monarca Minerals Inc.,0.0310,+0.0065,+26.53%,"2,000","3,612",1.848M,N/A
41,M5F.F,Maximus Resources Limited,0.0455,-0.0015,-3.19%,340,67,1.964M,N/A
42,BXR.V,Blue River Resources Ltd.,0.0100,0.0000,0.00%,"19,700","118,809",1.918M,N/A
43,HGLI,Hongli Clean Energy Technologies Corp.,0.1100,0.0000,0.00%,10,"2,009",11.117M,N/A
44,PEX.V,Pacific Ridge Exploration Ltd.,0.0600,0.0000,0.00%,"84,000","21,372",1.904M,N/A
45,OWC.F,MetalCorp Limited,0.0100,+0.0060,+150.00%,"25,000",412,3.852M,N/A
46,6FX.F,Fox River Resources Corporation,0.0360,0.0000,0.00%,0,0,1.886M,6.00
47,C73.F,Crown Mining Corp.,0.0280,+0.0010,+3.70%,"45,000","1,007",1.885M,N/A
48,32L.F,InZinc Mining Ltd.,0.0110,0.0000,0.00%,"7,000",270,1.878M,N/A
49,RAG.AX,Ragnar Metals Limited,0.0060,0.0000,0.00%,3.919M,2.015M,1.881M,N/A
50,RRS.V,Rogue Resources Inc.,0.0700,0.0000,0.00%,"12,000","24,032",1.874M,N/A
51,ZEON.DU,International Zeolite Corp.,0.0230,+0.0020,+9.52%,100,0,1.367M,N/A
52,23R.F,Arena Minerals Inc.,0.0105,-0.0010,-8.70%,565,804,2.975M,N/A
53,CO.CN,International Cobalt Corp.,0.0100,-0.0050,-33.33%,"3,649","65,601",1.87M,N/A
54,RLY.V,Riley Resources Corp.,0.1750,0.0000,0.00%,"5,000",492,1.869M,N/A
55,CCGY,China Clean Energy Inc.,0.0058,0.0000,0.00%,"5,000","8,874",1.162M,0.02
56,GOCO.CN,Go Metals Corp.,0.0300,0.0000,0.00%,0,"6,161",1.861M,N/A
57,LRAA.F,Aura Resources Inc.,0.0415,-0.0030,-6.74%,"26,000","1,047",1.6M,N/A
58,APX.V,Apex Resources Inc.,0.1200,0.0000,0.00%,"30,500","67,467",1.858M,N/A
59,SWYDF,Stornoway Diamond Corporation,0.0020,+0.0003,+17.65%,"284,000","760,184",1.853M,N/A
60,PLAN.V,Progressive Planet Solutions Inc.,0.0550,0.0000,0.00%,"3,000","17,526",1.85M,N/A
61,0NS1.F,NSGold Corporation,0.0820,0.0000,0.00%,"13,400",0,2.243M,N/A
62,66F.F,Frontline Gold Corporation,0.0070,-0.0035,-33.33%,"10,000","5,690","916,965",N/A
63,4JE1.F,Juggernaut Exploration Ltd.,0.0945,-0.0195,-17.11%,"2,700",836,1.384M,N/A
64,TTS.V,Tintina Mines Limited,0.0400,0.0000,0.00%,"3,000","4,417",1.836M,N/A
65,AGL.V,Aguila American Gold Limited,0.2250,0.0000,0.00%,"3,000",812,1.832M,N/A
66,2F4.F,Sixty North Gold Mining Ltd.,0.0310,0.0000,0.00%,"5,000",157,2.173M,N/A
67,LKAI,LKA Gold Incorporated,0.0660,-0.0257,-28.03%,"1,300","2,204",1.828M,N/A
68,BMSPF,Biomass Secure Power Inc.,0.0042,0.0000,0.00%,340,"16,846",1.825M,N/A
69,BEA.V,Belmont Resources Inc.,0.0800,0.0000,0.00%,"52,000","66,401",1.82M,N/A
70,6SLN.F,Silver Predator Corp.,0.0540,0.0000,0.00%,"3,000",926,1.961M,27.00
71,DMNKF,DNI Metals Inc.,0.0149,0.0000,0.00%,"1,000","5,359",1.819M,N/A
72,PRS.V,Prism Resources Inc.,0.0350,0.0000,0.00%,"113,000","7,973",1.818M,N/A
73,JUGRF,Juggernaut Exploration Ltd.,0.0908,0.0000,0.00%,"2,313","5,550",1.889M,N/A
74,PTEEF,Plaintree Systems Inc.,0.1397,+0.0133,+10.51%,"7,000",482,1.806M,1.59
75,NWI.CN,Nuinsco Resources Limited,0.0050,-0.0050,-50.00%,"32,000","384,718",1.481M,N/A
76,LBTD,Lotus Bio-Technology Development Corp.,0.0026,0.0000,0.00%,"100,000","3,664",1.8M,N/A
77,DFLB.F,First Energy Metals Limited,0.1110,-0.0090,-7.50%,"23,500","66,383",1.916M,N/A
78,RMI.AX,Resource Mining Corporation Limited,0.0060,0.0000,0.00%,"33,250","23,960",1.778M,N/A
79,ASI.V,Ashanti Sankofa Inc.,0.0400,0.0000,0.00%,"1,000","51,001",1.776M,N/A
80,SNS.V,Select Sands Corp.,0.0200,0.0000,0.00%,"100,100","97,317",1.771M,N/A
81,SIMPLXPAP.BO,Simplex Papers Limited,0.5900,+0.0200,+3.51%,176,6,1.771M,N/A
82,TAI.CN,Talmora Diamond Inc.,0.0250,0.0000,0.00%,0,"37,325",1.76M,N/A
83,PAK.AX,Pacific American Holdings Limited,0.0090,0.0000,0.00%,100,"228,372",1.753M,N/A
84,BITTF,Bitterroot Resources Ltd.,0.0351,0.0000,0.00%,"10,000","28,154",1.574M,N/A
85,COPS.V,CROPS Inc.,0.0250,+0.0050,+25.00%,"20,000","32,379",1.747M,N/A
86,UPCO,Universal Potash Corp.,0.0018,0.0000,0.00%,"67,500","8,468",1.551M,N/A
87,APCOF,New Tech Minerals Corp.,0.0202,0.0000,0.00%,610,"1,176",1.742M,N/A
88,OAR.AX,Oakdale Resources Limited,0.0030,0.0000,0.00%,2.505M,12.523M,1.741M,N/A
89,GCC-H.V,Golden Cariboo Resources Ltd.,0.0700,0.0000,0.00%,"10,000","6,984",1.74M,N/A
90,OLV.V,Olivut Resources Ltd.,0.0300,0.0000,0.00%,"32,000","31,969",1.735M,N/A
91,ENRT,Enertopia Corp.,0.0135,+0.0005,+3.85%,"52,200","381,431",1.734M,N/A
92,PPM.V,Pacific Imperial Mines Inc.,0.0250,0.0000,0.00%,"605,000","35,942",1.714M,N/A
93,CEO-H.V,Clydesdale Resources Inc.,0.0500,0.0000,0.00%,"8,000",158,1.714M,N/A
94,TNO-H.V,Terreno Resources Corp.,0.0500,+0.0050,+11.11%,"100,000","34,836",1.712M,N/A
95,IONKF,Ionic Brands Corp.,0.0100,+0.0005,+5.26%,"13,125","134,557",1.709M,N/A
96,LIF.F,Lithium Consolidated Limited,0.0055,0.0000,0.00%,"10,000","5,407",1.697M,N/A
97,CMMMF,Comstock Metals Ltd.,0.0627,0.0000,0.00%,22,"8,376",1.701M,N/A
98,ORAGF,Monarca Minerals Inc.,0.0360,0.0000,0.00%,"10,740","9,857",1.652M,N/A
99,KGL.V,Kilo Goldmines Ltd.,0.0100,-0.0050,-33.33%,"39,358","231,074",1.697M,N/A
0,HI5.F,Highway 50 Gold Corp.,0.0425,+0.0065,+18.06%,N/A,0,2.278M,N/A
1,EPX-H.V,eShippers Management Ltd.,0.1200,0.0000,0.00%,"15,000","3,711",1.687M,N/A
2,F9IQ.F,Sierra Growth Corp.,0.0260,+0.0060,+30.00%,50,13,2.442M,N/A
3,HREEF,Stans Energy Corp.,0.0061,0.0000,0.00%,"8,294","38,412",1.383M,N/A
4,NTM.CN,New Tech Minerals Corp.,0.0250,0.0000,0.00%,0,"35,353",1.686M,N/A
5,KGC.V,Kestrel Gold Inc.,0.0250,+0.0050,+25.00%,"160,000","42,809",1.685M,N/A
6,BR02.F,Cruz Cobalt Corp.,0.0188,-0.0026,-12.15%,"20,000","3,894",1.676M,N/A
7,SRN.AX,Surefire Resources NL,0.0040,0.0000,0.00%,2M,2.226M,2.513M,N/A
8,LRC-H.V,Lovitt Resources Inc.,0.1800,0.0000,0.00%,"27,000","5,815",1.678M,N/A
9,CRUUF,Cameo Industries Corp.,0.1504,0.0000,0.00%,113,"22,192",1.673M,N/A
10,CUI.V,Currie Rose Resources Inc.,0.0400,+0.0025,+6.67%,"10,000","10,922",1.673M,N/A
11,ANGCF,Angel Gold Corp.,0.0264,0.0000,0.00%,100,"10,254",1.556M,N/A
12,REZZF,Global Battery Metals Ltd.,0.0630,0.0000,0.00%,100,"5,442",1.67M,N/A
13,AISSF,A.I.S. Resources Limited,0.0205,-0.0000,-0.23%,"9,200","28,149",1.536M,N/A
14,ETFLF,Eastfield Resources Ltd.,0.0350,0.0000,0.00%,"11,730","1,080",1.611M,N/A
15,ROCK.V,Rockridge Resources Ltd.,0.1300,+0.0100,+8.33%,"114,400","222,605",4.417M,N/A
16,RMES,Red Metal Resources Ltd.,0.0400,0.0000,0.00%,"5,000",491,1.649M,N/A
17,BSTO,Blue Star Opportunities Corp.,0.0227,0.0000,0.00%,5,"19,502",1.648M,11.35
18,GCR.V,Gespeg Resources Ltd.,0.0650,0.0000,0.00%,"10,000","12,963",1.643M,N/A
19,WSE.F,Waseco Resources Inc.,0.0295,+0.0005,+1.72%,"9,200",148,1.661M,N/A
20,GDO3.F,Rogue Resources Inc.,0.0260,0.0000,0.00%,"1,500",24,1.223M,N/A
21,WSK-H.V,Wildsky Resources Inc.,0.1100,0.0000,0.00%,500,"4,642",1.632M,N/A
22,35E.F,Eastfield Resources Ltd.,0.0205,0.0000,0.00%,"10,000",158,1.425M,N/A
23,VV01.F,Edison Cobalt Corp.,0.0095,0.0000,0.00%,"1,500",0,1.387M,N/A
24,GRYA.F,Goldhills Holding Ltd.,0.0815,0.0000,0.00%,83,0,1.619M,N/A
25,4LPP.F,Aloro Mining Corp.,0.0220,+0.0010,+4.76%,"1,050",511,1.88M,N/A
26,BMOOF,Blue Moon Zinc Corp.,0.0146,0.0000,0.00%,"20,000","16,570",1.615M,N/A
27,NORA.V,Norra Metals Corp.,0.0300,0.0000,0.00%,"144,000","42,680",1.613M,N/A
28,76A.F,AM Resources Corp.,0.0065,0.0000,0.00%,"10,000",265,1.609M,N/A
29,PRZFF,Boundary Gold and Copper Mining Ltd.,0.0460,+0.0130,+39.39%,"75,725","5,187",1.624M,N/A
30,MOPN,"JPO Solutions, Inc.",0.0008,-0.0010,-55.56%,"4,000","15,264",1.6M,N/A
31,URCFF,Vanadian Energy Corp.,0.0314,0.0000,0.00%,"14,500","5,285",1.56M,N/A
32,WRPSF,Western Pacific Resources Corp.,0.3850,0.0000,0.00%,125,108,1.593M,N/A
33,ELNOF,El Nino Ventures Inc.,0.0150,0.0000,0.00%,"25,500",790,1.82M,N/A
34,SRE.V,Saville Resources Inc.,0.0250,0.0000,0.00%,"20,708","35,092",1.585M,N/A
35,MJD7.F,IR Resources Limited,0.0040,+0.0005,+14.29%,95,1,1.896M,N/A
36,NLR.CN,Northern Lights Resources Corp.,0.0250,-0.0050,-16.67%,"498,000","53,102",1.58M,N/A
37,L3U.F,OrganiMax Nutrient Corp.,0.0425,0.0000,0.00%,"17,000",0,"975,817",N/A
38,GLA.AX,Gladiator Resources Limited,0.0010,0.0000,0.00%,20.261M,16.784M,1.569M,N/A
39,0QSA.MU,Pistol Bay Mining Inc.,0.0135,0.0000,0.00%,750,0,"518,832",N/A
40,ROVMF,Rover Metals Corp.,0.0280,-0.0063,-18.25%,"20,250","32,690",1.565M,N/A
41,3CF.F,Canaf Investments Inc.,0.0180,0.0000,0.00%,"100,030",0,1.548M,1.80
42,BQ51.F,Bitterroot Resources Ltd.,0.0300,0.0000,0.00%,"8,000","4,119",1.391M,N/A
43,NGCG,"New Generation Consumer Group, Inc.",0.0033,+0.0002,+6.45%,"850,000",5.321M,1.552M,N/A
44,ADG.V,Arcus Development Group Inc.,0.0250,0.0000,0.00%,"416,000","26,609",1.547M,N/A
45,6D71.F,Peruvian Metals Corp.,0.0110,-0.0030,-21.43%,17,0,1.319M,N/A
46,BOL.V,Bold Ventures Inc.,0.0550,0.0000,0.00%,"19,000","10,687",1.544M,N/A
47,GBL.F,Surefire Resources NL,0.0005,0.0000,0.00%,"4,348",0,1.549M,N/A
48,EAT3.MU,ATEX Resources Inc.,0.0855,0.0000,0.00%,333,0,1.406M,N/A
49,CIT.V,CR Capital Corp.,0.1300,-0.0050,-3.70%,"43,500","12,215",1.528M,N/A
50,UWEFF,U3O8 Corp.,0.0760,0.0000,0.00%,"17,001","18,806",1.616M,N/A
51,ELM.F,Elcora Advanced Materials Corp.,0.0085,-0.0010,-10.53%,"3,000",47,1.768M,N/A
52,GSS.V,Gossan Resources Limited,0.0450,+0.0050,+12.50%,"5,000","11,693",1.522M,N/A
53,MRD.AX,Mount Ridley Mines Limited,0.0010,0.0000,0.00%,"181,240","925,932",2.683M,N/A
54,SY7P.F,Cameo Industries Corp.,0.1284,+0.0084,+7.00%,800,N/A,1.561M,N/A
55,8SX.F,Blue Moon Zinc Corp.,0.0090,-0.0025,-21.74%,"217,000","6,888",1.117M,N/A
56,EGA.V,Eagle Graphite Incorporated,0.0400,0.0000,0.00%,"71,445","12,358",1.514M,N/A
57,KUBERJI.BO,Kuber Udyog Limited,0.4400,-0.0200,-4.35%,11,514,1.511M,6.47
58,VIA.AX,ViaGold Rare Earth Resources Holdings Limited,0.0180,+0.0030,+20.00%,250,"16,396",1.5M,N/A
59,GRXXF,Graphite Energy Corp.,0.3433,+0.0364,+11.86%,"6,575",872,1.499M,N/A
60,VRDR,"Verde Resources, Inc.",0.0130,0.0000,0.00%,600,"3,584",1.496M,N/A
61,KMAX.V,OrganiMax Nutrient Corp.,0.0800,0.0000,0.00%,"13,000","11,196",1.495M,N/A
62,ECORF,Elcora Advanced Materials Corp.,0.0246,0.0000,0.00%,845,"19,397",2.235M,N/A
63,SLSDF,Select Sands Corp.,0.0148,-0.0002,-1.31%,650,"29,656",1.29M,N/A
64,GDX.V,Goldex Resources Corporation,0.1000,+0.0200,+25.00%,"187,750","45,387",1.487M,N/A
65,2OG.F,Goldstar Minerals Inc.,0.0085,0.0000,0.00%,"2,100",652,1.478M,N/A
66,REZ.F,Global Battery Metals Ltd.,0.0310,0.0000,0.00%,"100,000","1,630",1.476M,N/A
67,1ZT.F,Guyana Goldstrike Inc.,0.0110,0.0000,0.00%,"3,000","1,083",1.717M,N/A
68,D5G1.F,Dynasty Gold Corp.,0.0480,-0.0010,-2.04%,"1,000",16,1.578M,N/A
69,GMC.V,Gaia Metals Corp.,0.1000,0.0000,0.00%,"2,000","52,253",1.479M,N/A
70,R7M1.F,RT Minerals Corp,0.0310,+0.0005,+1.64%,"10,500",166,"813,099",N/A
71,HCTI,"Hybrid Coating Technologies, Inc.",0.0001,0.0000,0.00%,4M,"398,621",1.473M,N/A
72,FE91.F,Fjordland Exploration Inc.,0.0390,+0.0165,+73.33%,725,11,4.138M,N/A
73,IZ.V,International Zeolite Corp.,0.0400,0.0000,0.00%,"5,000","60,031",1.466M,N/A
74,CMETF,Chilean Metals Inc.,0.1100,+0.0315,+40.13%,900,"5,102",1.465M,N/A
75,HAWK.V,Hawkeye Gold & Diamond Inc.,0.0250,-0.0050,-16.67%,"301,000","289,272",1.463M,N/A
76,GEMC.V,Global Energy Metals Corporation,0.0150,0.0000,0.00%,"57,000","68,445",1.46M,N/A
77,RZN1.F,Apex Resources Inc.,0.0940,+0.0260,+38.24%,"40,500","23,852",1.677M,23.50
78,C752.F,Comstock Metals Ltd.,0.0415,0.0000,0.00%,1,N/A,1.504M,N/A
79,ROG.F,Select Sands Corp.,0.0035,-0.0225,-86.54%,500,528,1.162M,N/A
80,GG8N.F,GGL Resources Corp.,0.0390,0.0000,0.00%,400,6,1.434M,N/A
81,49T.F,Trifecta Gold Ltd.,0.0270,+0.0015,+5.88%,"30,000",638,1.571M,N/A
82,PNN.AX,PepinNini Lithium Limited,0.0010,0.0000,0.00%,"500,000",2.143M,1.434M,N/A
83,NOC-H.V,Norseman Capital Ltd.,0.0750,0.0000,0.00%,"109,000","19,698",1.431M,N/A
84,25CN.F,Gambier Gold Corp.,0.0485,0.0000,0.00%,"1,000",0,1.437M,N/A
85,HZ.V,Hybrid Minerals Inc.,0.0450,0.0000,0.00%,600,"8,977",1.426M,N/A
86,BKMM,"Bekem Metals, Inc.",0.0074,0.0000,0.00%,"2,000","10,319","499,921",0.26
87,IRI.V,IEMR Resources Inc.,0.0150,0.0000,0.00%,"18,000","66,200",1.422M,N/A
88,CMX.V,Chilean Metals Inc.,0.1000,0.0000,0.00%,70,"53,679",1.416M,N/A
89,N3EN.F,Northern Lion Gold Corp.,0.1450,+0.0100,+7.41%,400,228,2.126M,N/A
90,CNO.V,California Nanotechnologies Corp.,0.0450,0.0000,0.00%,"1,000","6,150",1.414M,N/A
91,VQA.V,Valterra  Resource Corporation,0.0850,0.0000,0.00%,"15,000","26,546",1.414M,N/A
92,STSBF,South Star Mining Corp.,0.0436,+0.0074,+20.44%,"18,300","3,959",1.526M,N/A
93,CBLT.V,CBLT Inc.,0.0200,0.0000,0.00%,"3,500","101,295",1.405M,N/A
94,MTMW,"Matmown, Inc.",0.0147,0.0000,0.00%,"10,000","6,614",1.4M,N/A
95,47A1.F,Kingman Minerals Ltd.,0.0435,-0.0005,-1.14%,"3,300","6,781",1.279M,N/A
96,HBK.V,Highbank Resources Ltd.,0.0100,0.0000,0.00%,"30,000","27,866",1.399M,N/A
97,BKR.V,Berkwood Resources Ltd.,0.0200,0.0000,0.00%,"259,500","53,703",1.396M,N/A
98,TRS.V,Tres-Or Resources Ltd.,0.0900,+0.0050,+5.88%,"1,000","8,195",1.395M,N/A
99,GBLEF,Global Energy Metals Corporation,0.0163,0.0000,0.00%,"22,000","3,577",1.078M,N/A
0,CCOB,Century Cobalt Corp.,0.0180,0.0000,0.00%,100,"57,914",1.39M,N/A
1,2QP.F,Prosper Gold Corp.,0.0210,+0.0010,+5.00%,"125,000","2,142",2.761M,N/A
2,RTMFF,RT Minerals Corp,0.0500,0.0000,0.00%,"10,000","1,768","878,125",N/A
3,PNXLF,Argentina Lithium & Energy Corp.,0.0500,+0.0100,+25.00%,"65,500","3,767",1.53M,N/A
4,GOCOF,Go Metals Corp.,0.0227,0.0000,0.00%,"41,000","2,229",1.373M,N/A
5,EPO-H.V,Encanto Potash Corp.,0.0300,0.0000,0.00%,"52,308","18,119",1.372M,N/A
6,LAT.V,Latin American Minerals Inc.,0.0100,-0.0050,-33.33%,"18,000","150,540",1.372M,N/A
7,VR62.F,Victory Resources Corporation,0.0600,0.0000,0.00%,"1,000",N/A,1.451M,N/A
8,A8S.F,A.I.S. Resources Limited,0.0065,0.0000,0.00%,"1,000",35,1.362M,N/A
9,DIA.V,Margaret Lake Diamonds Inc.,0.0250,-0.0050,-16.67%,"22,000","30,014",1.367M,N/A
10,G1J2.F,Deer Horn Capital Inc.,0.0470,+0.0030,+6.82%,"17,000",552,1.646M,N/A
11,HM5.F,Cape Lambert Resources Limited,0.0008,0.0000,0.00%,"24,000","876,551",1.362M,N/A
12,RTM.V,RT Minerals Corp,0.0800,+0.0100,+14.29%,"117,000","14,434",1.359M,N/A
13,EAT3.F,ATEX Resources Inc.,0.0520,-0.0065,-11.11%,23,0,1.25M,N/A
14,TGX.V,True North Gems Inc.,0.1000,0.0000,0.00%,5,470,1.358M,8.33
15,O4T1.F,International Montoro Resources Inc.,0.0230,-0.0030,-11.54%,"5,500",195,1.344M,N/A
16,OAY3.F,Argentina Lithium & Energy Corp.,0.0180,+0.0050,+38.46%,"4,545",467,1.498M,N/A
17,SRSR,Sarissa Resources Inc.,0.0014,0.0000,0.00%,"188,000","147,836",1.337M,N/A
18,GRK.V,Gray Rock Resources Ltd.,0.0600,0.0000,0.00%,"7,000","41,116",1.336M,N/A
19,23BA.F,Quantum Cobalt Corp.,0.0202,0.0000,0.00%,"111,000","39,540","986,161",N/A
20,4OH3.F,Lightspeed Discoveries Inc.,0.0775,0.0000,0.00%,"20,000",380,1.336M,N/A
21,UNV.V,Universal Copper Ltd.,0.0900,0.0000,0.00%,"25,166","12,551",1.331M,N/A
22,GRE-X.CN,Graphite Energy Corp.,0.4700,+0.0100,+2.17%,"6,349",N/A,1.324M,N/A
23,OLVRF,Olivut Resources Ltd.,0.0310,+0.0003,+0.98%,"2,000","9,603",1.294M,N/A
24,KCG2.F,Goldstrike Resources Ltd.,0.1350,+0.0090,+7.14%,110,29,1.531M,N/A
25,MTH.V,Mammoth Resources Corp.,0.0400,0.0000,0.00%,"53,352","89,338",1.303M,N/A
26,RISA.F,Pursuit Minerals Limited,0.0005,0.0000,0.00%,44,0,1.309M,N/A
27,42FA.F,AIML Resources Inc.,0.0875,0.0000,0.00%,N/A,0,1.304M,N/A
28,MRI.V,Meridius Resources Limited,0.1100,0.0000,0.00%,"2,000","2,603",1.292M,N/A
29,4P8A.F,Puma Exploration Inc.,0.0295,+0.0035,+13.46%,350,10,1.429M,N/A
30,PKO.AX,Peako Limited,0.0100,0.0000,0.00%,"100,000","31,668",1.289M,N/A
31,CAY.V,Cache Exploration Inc.,0.1300,+0.0200,+18.18%,"15,000","25,533",1.282M,N/A
32,1T0.F,Tantalex Resources Corporation,0.0020,-0.0010,-33.33%,1.015M,"28,327","848,148",N/A
33,6IM.F,I-Minerals Inc.,0.0080,-0.0030,-27.27%,"15,000",238,1.335M,N/A
34,RH33.MU,Zinc One Resources Inc.,0.0047,0.0000,0.00%,"3,118",146,1.266M,N/A
35,6ND1.MU,New Destiny Mining Corp.,0.0240,0.0000,0.00%,"1,100",0,"258,496",N/A
36,H78A.F,Handa Mining Corporation,0.0230,+0.0065,+39.39%,500,153,2.25M,N/A
37,KOGMF,Kilo Goldmines Ltd.,0.0080,0.0000,0.00%,"92,000","3,942",1.88M,N/A
38,A1S1.F,Volt Energy Corp.,0.0320,-0.0050,-13.51%,"37,240",751,1.241M,N/A
39,TKU.V,Tarku Resources Ltd.,0.0850,+0.0150,+21.43%,"24,000","14,381",1.241M,N/A
40,2P31.F,New Tech Minerals Corp.,0.0120,-0.0065,-35.14%,"3,000",N/A,"713,815",N/A
41,ALM.V,Alliance Mining Corp.,0.0150,0.0000,0.00%,"10,000","110,223",1.232M,N/A
