,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
9,ATUUF,Altura Energy Inc.,0.1387,0.0000,0.00%,"5,000","5,497",14.477M,9.91
10,DW51.F,"Aemetis, Inc.",0.6950,-0.0250,-3.47%,"1,000",87,14.103M,N/A
11,B12.F,BNK Petroleum Inc.,0.0650,0.0000,0.00%,500,7,12.925M,N/A
12,29P.F,Polarcus Limited,0.0282,-0.0010,-3.42%,"6,697","1,169",14.489M,N/A
13,WUC.CN,Western Uranium & Vanadium Corp.,0.4800,-0.0050,-1.03%,"35,500","45,627",14.44M,N/A
14,9NE.F,Ncondezi Energy Limited,0.0290,0.0000,0.00%,0,0,14.269M,N/A
15,1CN1.F,Condor Petroleum Inc.,0.3200,-0.0060,-1.84%,"3,200",745,14.434M,N/A
16,ICD,"Independence Contract Drilling, Inc.",2.8800,+0.0200,+0.70%,"88,739",1.349M,14.406M,N/A
17,TIG.AX,Tigers Realm Coal Limited,0.0080,0.0000,0.00%,"29,393","91,592",14.333M,N/A
18,EEYUF,Essential Energy Services Ltd.,0.1026,-0.0067,-6.16%,"50,000","26,166",14.745M,N/A
19,NWE.AX,Norwest Energy NL,0.0030,0.0000,0.00%,"100,000",3.899M,14.203M,N/A
20,WS9.F,Global Energy Ventures Ltd.,0.0360,-0.0040,-10.00%,"1,000",733,14.162M,N/A
21,CEI,"Camber Energy, Inc.",1.0700,-0.0300,-2.73%,"209,454",1.078M,14.082M,N/A
22,BO2.F,Bowleven plc,0.0278,0.0000,0.00%,"10,000",484,13.703M,N/A
23,5PQ.F,PetroShale Inc.,0.0995,+0.0230,+30.07%,300,360,20.678M,1.33
24,BNL.AX,Blue Star Helium Limited,0.0190,-0.0010,-5.00%,13.2M,5.486M,13.941M,N/A
25,MDRIQ,"McDermott International, Inc.",0.0720,+0.0020,+2.86%,2.002M,2.633M,13.902M,N/A
26,32U.F,Manhattan Corporation Limited,0.0140,+0.0010,+7.69%,"1,000",0,14.759M,N/A
27,SZL.SG,Solstad Offshore ASA,0.0427,-0.0001,-0.23%,0,"10,975",13.83M,N/A
28,TRT1.F,TransAtlantic Petroleum Ltd.,0.1800,+0.0040,+2.27%,"30,000","1,073",15.494M,N/A
29,IAHL,IAHL Corp.,0.2100,0.0000,0.00%,"9,497","20,793",13.65M,N/A
30,PSUD,"PetroSun, Inc.",0.0430,0.0000,0.00%,"3,400","15,196",13.619M,N/A
31,5UN.SI,Sincap Group Limited,0.0080,+0.0010,+14.29%,1.03M,3.994M,13.608M,2.67
32,E9M.F,Energy Metals Limited,0.0550,0.0000,0.00%,"10,000",0,13.573M,N/A
33,07E.F,Essential Energy Services Ltd.,0.1000,0.0000,0.00%,"6,000","1,865",13.891M,N/A
34,IVZ.AX,Invictus Energy Limited,0.0300,+0.0010,+3.45%,"648,051","566,897",13.476M,N/A
35,7F4.F,Altura Energy Inc.,0.1030,+0.0035,+3.52%,"2,000",354,13.249M,7.36
36,BUY.AX,Bounty Oil & Gas NL,0.0140,-0.0010,-6.67%,1.325M,2.472M,13.348M,N/A
37,NGY.AX,NuEnergy Gas Limited,0.0090,0.0000,0.00%,"550,000","205,810",13.329M,N/A
38,7RC.F,Deltic Energy Plc,0.0034,0.0000,0.00%,"5,000",735,12.424M,N/A
39,ROYT,Pacific Coast Oil Trust,0.3430,+0.0061,+1.81%,"184,116",1.362M,13.234M,1.05
40,STND.V,Standard Uranium Ltd.,0.2000,0.0000,0.00%,"337,000","64,958",13.181M,N/A
41,CWV.V,Crown Point Energy Inc.,0.1800,0.0000,0.00%,"1,000","4,732",13.123M,N/A
42,FQ7.SI,Jasper Investments Limited,0.0030,+0.0010,+50.00%,25.311M,1.113M,13.062M,N/A
43,4DS.F,Daldrup & Sohne Aktiengesellschaft,2.1300,-0.0500,-2.29%,"3,000",376,12.808M,N/A
44,1KLR.F,Rosehill Resources Inc.,0.2832,-0.0767,-21.31%,"4,190","2,137",14.022M,N/A
45,O1E.F,Otto Energy Limited,0.0020,0.0000,0.00%,"70,000","17,319",13.001M,N/A
46,O1E.SG,Otto Energy Limited,0.0035,0.0000,0.00%,0,"26,238",16.212M,N/A
47,API.CN,Appia Energy Corp.,0.1750,+0.0050,+2.94%,"60,000","110,055",12.908M,N/A
48,MEL.AX,Metgasco Limited,0.0330,+0.0020,+6.45%,"197,200","137,933",12.89M,N/A
49,4DS.DE,Daldrup & Sohne Aktiengesellschaft,2.1500,-0.0400,-1.83%,"7,725","5,704",12.869M,N/A
50,LNGLF,Liquefied Natural Gas Limited,0.0195,+0.0024,+14.04%,"1,000","243,811",12.804M,N/A
51,AKTAF,AKITA Drilling Ltd.,0.2993,0.0000,0.00%,"12,000","12,530",12.956M,N/A
52,58L5.F,"Camber Energy, Inc.",0.9600,-0.0300,-3.03%,"3,100",302,12.411M,N/A
53,WBE.AX,Whitebark Energy Limited,0.0040,0.0000,0.00%,4.321M,4.895M,12.549M,N/A
54,SDI.V,Stampede Drilling Inc.,0.0950,0.0000,0.00%,"1,800","18,404",12.544M,N/A
55,55L.F,Tlou Energy Limited,0.0160,0.0000,0.00%,"20,000",317,12.367M,N/A
56,BKUCF,Blue Sky Uranium Corp.,0.1050,+0.0002,+0.19%,"1,775","73,538",12.44M,N/A
57,AJQ.AX,Armour Energy Limited,0.0200,0.0000,0.00%,"200,000","890,824",12.364M,N/A
58,VA4.F,Valmec Limited,0.0835,0.0000,0.00%,250,0,12.401M,3.09
59,IPO.TO,InPlay Oil Corp.,0.1800,0.0000,0.00%,"16,087","608,279",12.286M,N/A
60,TEG.AX,Triangle Energy (Global) Limited,0.0340,+0.0020,+6.25%,"263,899","800,337",12.266M,N/A
61,9MGN.F,"Taronis Technologies, Inc.",0.0660,+0.0015,+2.33%,"10,000","37,608",11.752M,N/A
62,JRNGF,Journey Energy Inc.,0.2900,-0.0200,-6.45%,"4,008","18,195",11.905M,N/A
63,FZR.AX,Fitzroy River Corporation Limited,0.1400,0.0000,0.00%,"12,209","2,714",12.091M,N/A
64,PN41.F,Gen III Oil Corporation,0.1190,+0.0130,+12.26%,"2,500",126,12.78M,N/A
65,BNP.TO,Bonavista Energy Corporation,0.0450,-0.0050,-10.00%,"221,233",2.144M,11.892M,N/A
66,HUML,"Humble Energy, Inc.",0.4500,+0.2500,+125.00%,100,642,11.881M,N/A
67,594.SI,CWX Global Limited,0.0030,0.0000,0.00%,"5,000","911,919",11.7M,N/A
68,81CB.F,"Independence Contract Drilling, Inc.",2.5400,+0.0600,+2.42%,500,123,12.954M,N/A
69,SPND,Spindletop Oil & Gas Co.,1.7200,0.0000,0.00%,322,"2,083",11.635M,N/A
70,WSTRF,Western Uranium & Vanadium Corp.,0.3922,+0.0122,+3.21%,"36,553","38,627",11.609M,N/A
71,MUE.F,3D Oil Limited,0.0340,-0.0020,-5.56%,340,"1,558",11.117M,N/A
72,SI8.F,Misen Energy AB (publ),0.0655,+0.0040,+6.50%,N/A,0,11.494M,N/A
73,HUSA,Houston American Energy Corp.,0.1361,-0.0003,-0.22%,1.292M,7.633M,11.842M,N/A
74,CZR.V,CruzSur Energy Corp.,0.2700,+0.0200,+8.00%,"20,000","8,271",11.387M,N/A
75,GWTI,"Greenway Technologies, Inc.",0.0362,+0.0057,+18.52%,"7,977","40,077",11.287M,N/A
76,HTC.V,HTC Purenergy Inc.,0.1000,0.0000,0.00%,"53,000","43,324",11.198M,N/A
77,7WT.F,Western Uranium & Vanadium Corp.,0.2940,+0.0100,+3.52%,80,"2,272",9.86M,N/A
78,774.SG,AKITA Drilling Ltd.,0.2100,-0.0280,-11.76%,0,40,10.107M,N/A
79,QEM.AX,QEM Limited,0.1100,0.0000,0.00%,"112,500","50,341",11M,N/A
80,17J.F,Journey Energy Inc.,0.1910,-0.0070,-3.54%,100,1,10.853M,N/A
81,E36.F,SeaBird Exploration Plc,0.3790,-0.0045,-1.17%,3,"4,754",10.904M,N/A
82,EB7.SI,KTL Global Limited,0.0340,+0.0090,+36.00%,"845,800","174,479",10.733M,17.00
83,ADX.AX,ADX Energy Ltd,0.0070,+0.0010,+16.67%,"200,000",2.377M,10.677M,N/A
84,ROYL,"Royale Energy, Inc.",0.2000,+0.0400,+25.00%,"13,714","24,303",10.632M,4.26
85,HME.V,Hemisphere Energy Corporation,0.1200,0.0000,0.00%,"52,500","55,624",10.63M,2.40
86,6IH.SG,IEV Holdings Limited,0.0140,+0.0010,+7.69%,0,0,10.992M,N/A
87,773.SG,McCoy Global Inc.,0.3240,0.0000,0.00%,0,0,10.462M,N/A
88,MOX.V,Morien Resources Corp.,0.2000,0.0000,0.00%,"7,800","35,877",10.484M,9.52
89,L5K.F,Lekoil Limited,0.0144,+0.0002,+1.41%,823,"1,157",12.621M,N/A
90,ANFC,"Black Ridge Oil & Gas, Inc.",6.50,+0.50,+8.33%,210,"2,143",10.403M,4.83
91,GSPE,"GulfSlope Energy, Inc",0.0085,-0.0004,-4.49%,"178,135",2.375M,10.305M,N/A
92,VO9V.F,Victoria Oil & Gas Plc,0.0340,+0.0002,+0.59%,"30,000","2,584",9.419M,N/A
93,HPR.AX,High Peak Royalties Limited,0.0540,0.0000,0.00%,"92,188","30,294",10.204M,N/A
94,PTCO,PetroGas Company,2.6100,+0.1100,+4.40%,"29,983","26,797",10.112M,N/A
95,1Q6.F,Prosafe SE,0.1088,+0.0014,+1.30%,"5,000",204,10.676M,N/A
96,MU9A.F,Melbana Energy Limited,0.0005,0.0000,0.00%,"1,050",0,9.998M,N/A
97,OIGLF,Chariot Oil & Gas Limited,0.0300,0.0000,0.00%,500,"5,593",10.177M,N/A
98,ZDEXF,Sintana Energy Inc.,0.0859,0.0000,0.00%,"44,532","65,656",11.021M,N/A
99,ND6.F,Northern Drilling Ltd.,0.5650,-0.0180,-3.09%,"15,480",460,9.261M,N/A
0,LUPAQ,Lupatech S.A.,0.3100,0.0000,0.00%,"4,786",786,11.776M,N/A
1,SPI.V,Canadian Spirit Resources Inc.,0.0500,0.0000,0.00%,"175,000","14,127",9.809M,N/A
2,AZZEF,Blue Star Helium Limited,0.0170,+0.0010,+6.25%,"17,600","14,235",10.872M,0.04
3,CWVLF,Crown Point Energy Inc.,0.1500,0.0000,0.00%,"6,000","1,216",9.69M,N/A
4,8AN.F,Armour Energy Limited,0.0020,0.0000,0.00%,"12,000",0,7.622M,N/A
5,APAAF,Appia Energy Corp.,0.1300,0.0000,0.00%,"52,050","55,895",9.259M,N/A
6,MAL2.F,Blue Sky Uranium Corp.,0.0845,-0.0165,-16.34%,"1,800",N/A,9.184M,N/A
7,LONE,Lonestar Resources US Inc.,0.3740,-0.0310,-7.65%,"442,666","540,012",9.526M,N/A
8,5EQ.F,Enteq Upstream Plc,0.1188,-0.0054,-4.35%,100,145,9.392M,N/A
9,8H6.F,Houston American Energy Corp.,0.0950,-0.0015,-1.55%,"8,000",379,10.329M,N/A
10,MTR,Mesa Royalty Trust,5.02,+0.01,+0.20%,88,"3,796",9.355M,7.13
11,IPOOF,InPlay Oil Corp.,0.1388,0.0000,0.00%,"3,015","24,101",9.072M,N/A
12,SQX.CN,Squatex Energy and Resources Inc.,0.0750,0.0000,0.00%,400,"4,387",9.289M,N/A
13,SNV.V,Sonoro Energy Ltd.,0.0850,0.0000,0.00%,"18,000","197,687",9.284M,N/A
14,TMP2.SG,Stamper Oil & Gas Corp.,0.0046,0.0000,0.00%,0,269,"120,112",N/A
15,AWO.SI,Mirach Energy Limited,0.0400,0.0000,0.00%,"49,500","7,225",9.265M,N/A
16,VYEY,"Victory Oilfield Tech, Inc.",0.3300,0.0000,0.00%,"1,085",820,9.252M,N/A
17,ENSV,Enservco Corporation,0.1655,+0.0054,+3.37%,"780,135",8.412M,9.204M,N/A
18,BNPUF,Bonavista Energy Corporation,0.0348,0.0000,0.00%,"3,000","19,445",9.198M,N/A
19,PQE.V,Petroteq Energy Inc.,0.0450,0.0000,0.00%,"20,000","158,034",9.137M,N/A
20,3IR.SG,Interra Resources Limited,0.0285,-0.0050,-14.93%,0,0,14.434M,N/A
21,PNGZF,Paringa Resources Limited,0.0180,0.0000,0.00%,"80,000","4,715",9.105M,N/A
22,TAO.V,TAG Oil Ltd.,0.1050,-0.0050,-4.55%,"27,000","86,700",8.969M,1.50
23,PTU.V,Purepoint Uranium Group Inc.,0.0400,0.0000,0.00%,"361,321","415,777",8.935M,N/A
24,2UZ.F,Upland Resources Limited,0.0065,0.0000,0.00%,"10,000",428,7.358M,N/A
25,PFC.V,PetroFrontier Corp.,0.0500,0.0000,0.00%,"13,000","49,970",8.909M,N/A
26,SGUJ,Saguaro Holdings Corp.,0.1110,0.0000,0.00%,1,621,8.87M,N/A
27,C62.F,Chariot Oil & Gas Limited,0.0120,0.0000,0.00%,"10,000",387,8.998M,N/A
28,ECT,ECA Marcellus Trust I,0.4983,+0.0183,+3.81%,"9,981","85,974",8.773M,6.39
29,BOB.F,Bounty Oil & Gas NL,0.0040,0.0000,0.00%,"150,000","4,031",8.816M,N/A
30,P8ET.IR,PetroNeft Resources plc,0.0085,+0.0035,+70.00%,"1,000","62,992",8.705M,N/A
31,FIND.V,Baselode Energy Corp.,0.3000,0.0000,0.00%,"9,500",N/A,8.685M,N/A
32,SHP.CN,Shoal Point Energy Ltd.,0.1450,0.0000,0.00%,480,"75,916",8.672M,N/A
33,CE1.AX,Calima Energy Limited,0.0040,0.0000,0.00%,146,2.704M,8.622M,N/A
34,9SU.MU,Standard Uranium Ltd.,0.1210,0.0000,0.00%,N/A,0,8.605M,N/A
35,144A.F,Crown Point Energy Inc.,0.1040,-0.0040,-3.70%,"1,000",0,8.249M,N/A
36,POND.V,Pond Technologies Holdings Inc.,0.3050,0.0000,0.00%,"129,825","13,219",8.187M,N/A
37,IKW.AX,Ikwezi Mining Limited,0.0020,0.0000,0.00%,"470,360","58,549",8.13M,N/A
38,SGC.AX,Sacgasco Limited,0.0300,0.0000,0.00%,"135,000","350,403",8.113M,N/A
39,HMENF,Hemisphere Energy Corporation,0.0906,0.0000,0.00%,"20,001","13,448",7.849M,N/A
40,G1V.F,MC Mining Limited,0.0450,-0.0085,-15.89%,100,10,8.047M,N/A
41,CRBO,Carbon Energy Corporation,1.0000,0.0000,0.00%,"6,203","1,835",7.949M,0.56
42,TRKX,"Trek Resources, Inc.",340.00,0.00,0.00%,4,38,8.134M,N/A
43,BRN,"Barnwell Industries, Inc.",0.9500,+0.0599,+6.73%,"31,244","846,998",7.863M,N/A
44,00G.SG,Argos Resources Ltd,0.0180,0.0000,0.00%,0,0,5.003M,9.00
45,XCD.AX,XCD Energy Limited,0.0110,0.0000,0.00%,"139,101",4.621M,7.697M,1.10
46,BLZ.SI,Advanced Holdings Ltd.,0.0760,0.0000,0.00%,"20,000","7,450",7.696M,N/A
47,CET.TO,Cathedral Energy Services Ltd.,0.1550,0.0000,0.00%,"8,290","34,808",7.668M,N/A
48,RCON,"Recon Technology, Ltd.",1.0700,-0.0300,-2.73%,"156,489","254,032",7.707M,N/A
49,CVIAQ,Covia Holdings Corporation,0.0480,+0.0069,+16.79%,"407,452",7.938M,7.593M,N/A
50,CPD.F,Cadogan Petroleum plc,0.0140,0.0000,0.00%,"10,000",0,7.551M,N/A
51,PUL.V,Pulse Oil Corp.,0.0500,0.0000,0.00%,"43,000","76,298",7.58M,N/A
52,DEFN.V,Defense Metals Corp.,0.1500,-0.0050,-3.23%,"6,500","153,858",7.575M,N/A
53,GNOLF,Genoil Inc.,0.0120,-0.0060,-33.33%,"1,000","43,587",7.557M,N/A
54,KIO.F,Fitzroy River Corporation Limited,0.0765,0.0000,0.00%,300,4,7.454M,19.12
55,HRH.V,Hillcrest Petroleum Ltd.,0.0650,+0.0150,+30.00%,12.067M,"946,630",8.039M,N/A
56,PQCF.F,Petroteq Energy Inc.,0.0180,+0.0019,+11.80%,"37,500","6,674",4.733M,N/A
57,PNDHF,Pond Technologies Holdings Inc.,0.2686,+0.0535,+24.87%,"1,000","3,381",7.549M,N/A
58,ZDC.V,Zedcor Energy Inc.,0.1350,0.0000,0.00%,"2,372","33,572",7.399M,N/A
59,5PF.F,PetroFrontier Corp.,0.0145,0.0000,0.00%,"50,000","2,258",5.816M,N/A
60,USEG,U.S. Energy Corp.,5.25,-0.29,-5.23%,"37,039","101,416",7.349M,N/A
61,OEX.AX,Oilex Ltd,0.0020,0.0000,0.00%,"175,787","713,655",7.297M,N/A
62,NUB.MU,NuEnergy Gas Limited,0.0060,0.0000,0.00%,"6,500","3,653",8.217M,N/A
63,BV2.F,Bonavista Energy Corporation,0.0275,+0.0010,+3.77%,"10,000","2,761",7.267M,N/A
64,P5X.F,Purepoint Uranium Group Inc.,0.0160,0.0000,0.00%,"35,270","4,519",5.863M,N/A
65,AGGN.F,Perpetual Energy Inc.,0.0120,+0.0030,+33.33%,100,867,5.021M,N/A
66,PZV1.SG,Mirach Energy Limited,0.0340,+0.0030,+9.68%,0,0,6.444M,N/A
67,ANA.AX,Ansila Energy NL,0.0140,0.0000,0.00%,"681,941",2.557M,7.671M,N/A
68,WMOA.F,Triangle Energy (Global) Limited,0.0100,0.0000,0.00%,"2,000",63,7.117M,N/A
69,GHU.F,ADX Energy Ltd,0.0025,+0.0005,+25.00%,1.64M,"66,387",7.052M,N/A
70,2XD.F,Harmony Merger Corp.,1.5000,-0.0400,-2.60%,"4,460",571,7.008M,N/A
71,XBOR,"Cross Border Resources, Inc.",0.0221,0.0000,0.00%,3,"4,195",5.649M,N/A
72,4ED.F,Egdon Resources plc,0.0125,0.0000,0.00%,0,0,7.979M,N/A
73,SNMP,Sanchez Midstream Partners LP,0.3569,+0.0163,+4.79%,"10,032","242,427",7.122M,N/A
74,AAZ.V,Azincourt Energy Corp.,0.0350,0.0000,0.00%,"3,000",1.306M,6.837M,N/A
75,PQEFF,Petroteq Energy Inc.,0.0341,+0.0041,+13.67%,"200,176","830,054",7.669M,N/A
76,6PL.F,Pulse Oil Corp.,0.0260,+0.0035,+15.56%,"4,500",71,5.718M,N/A
77,TAOIF,TAG Oil Ltd.,0.0879,-0.0016,-1.81%,"2,185","20,012",6.812M,N/A
78,TCF.CN,Trillion Energy International Inc.,0.0800,0.0000,0.00%,"293,000","379,941",6.718M,N/A
79,RLE.AX,Real Energy Corporation Limited,0.0190,0.0000,0.00%,"130,000","734,379",6.711M,N/A
80,FPL.AX,Fremont Petroleum Corporation Limited,0.0040,-0.0010,-20.00%,5.572M,1.81M,6.673M,N/A
81,IO0.F,Ichor Coal N.V.,0.0700,0.0000,0.00%,"1,000",15,6.663M,0.16
82,AEC.V,Anfield Energy Inc.,0.0700,0.0000,0.00%,"100,000","253,785",6.626M,N/A
83,BROE,"Baron Energy, Inc.",0.0094,+0.0018,+23.68%,101,"1,038",6.617M,N/A
84,SDRMU,SandRidge Mississippian Trust II,0.1330,0.0000,0.00%,44,"75,631",6.613M,N/A
85,LEKOF,Lekoil Limited,0.0350,-0.0360,-50.70%,"1,500",173,6.94M,N/A
86,GHU.SG,ADX Energy Ltd,0.0035,+0.0005,+16.67%,0,"15,833",6.582M,N/A
87,5OQ.SI,TEHO International Inc Ltd.,0.0280,+0.0060,+27.27%,"50,100","103,126",6.592M,28.00
88,PCO.V,Phoenix Canada Oil Company Limited,1.3000,0.0000,0.00%,"7,200",483,6.538M,N/A
89,35BN.F,Morien Resources Corp.,0.1110,-0.0070,-5.93%,"22,500",0,6.438M,N/A
90,PQ4.F,Petrel Resources Plc,0.0366,-0.0056,-13.27%,"3,500","3,991",6.194M,N/A
91,UE22.F,U.S. Energy Corp.,4.5800,+0.2600,+6.02%,100,74,7.268M,N/A
92,MAH.V,Marksmen Energy Inc.,0.0550,0.0000,0.00%,"23,000","16,088",6.441M,N/A
93,EER.AX,East Energy Resources Limited,0.0020,0.0000,0.00%,"130,000","21,898",6.402M,N/A
94,SHLE.TO,Source Energy Services Ltd.,0.1050,-0.0050,-4.55%,"102,383","596,695",6.4M,N/A
95,OOGI,"C2E Energy, Inc.",0.0080,+0.0030,+60.00%,100,"8,664",4.923M,N/A
96,BDCO,Blue Dolphin Energy Company,0.5000,0.0000,0.00%,"2,351","5,985",6.347M,1.76
97,MXC,Mexco Energy Corporation,3.1001,+0.0001,+0.00%,822,"17,809",6.325M,N/A
98,1UO.F,Senterra Energy Plc,0.0272,+0.0022,+8.80%,"100,000",0,6.315M,N/A
99,56PQ.F,CruzSur Energy Corp.,0.1530,-0.0140,-8.38%,10,108,6.306M,N/A
0,VUI.V,Virginia Energy Resources Inc.,0.1100,0.0000,0.00%,"51,300","10,761",6.295M,N/A
1,S5O1.F,Shoal Point Energy Ltd.,0.0850,+0.0035,+4.29%,"2,000",61,5.905M,N/A
2,KUB.V,Cub Energy Inc.,0.0200,0.0000,0.00%,"81,000","127,877",6.284M,N/A
3,00G.F,Argos Resources Ltd,0.0125,0.0000,0.00%,0,0,6.875M,N/A
4,GBR,"New Concept Energy, Inc.",1.2197,-0.0303,-2.42%,"4,253","99,443",6.259M,N/A
5,ARI.F,Intra Energy Corporation Limited,0.0065,+0.0055,+550.00%,"1,600",0,6.215M,N/A
6,NCR.AX,NuCoal Resources Limited,0.0080,0.0000,0.00%,"99,710","200,514",6.149M,N/A
7,KWE1.F,"Ring Energy, Inc.",0.9200,-0.1100,-10.68%,"1,800",305,6.112M,N/A
8,A3R.F,Angus Energy plc,0.0034,-0.0026,-43.33%,"5,000","10,145",2.836M,N/A
9,CDA.V,Canuc Resources Corporation,0.0850,0.0000,0.00%,"90,500","75,403",6.1M,N/A
10,S4O.F,Source Energy Services Ltd.,0.0415,0.0000,0.00%,10,"6,538",6.086M,0.32
11,T0P.F,TAG Oil Ltd.,0.0435,-0.0495,-53.23%,"2,500","2,631",2.869M,N/A
12,TGC,"Tengasco, Inc.",0.5600,+0.0050,+0.90%,"3,378","33,866",5.977M,N/A
13,SXA.AX,Strata-X Energy Ltd.,0.0600,0.0000,0.00%,"6,666","81,572",5.959M,N/A
14,ICN.AX,Icon Energy Limited,0.0100,0.0000,0.00%,"88,349","129,926",5.976M,N/A
15,DFMTF,Defense Metals Corp.,0.1070,+0.0030,+2.88%,"23,311","89,915",5.947M,N/A
16,HP4.F,Canadian Spirit Resources Inc.,0.0120,0.0000,0.00%,100,65,6.403M,N/A
17,A3Z1.F,Echo Energy plc,0.0010,0.0000,0.00%,"130,000","28,170",5.896M,N/A
18,GO91.F,Guideline Geo AB (publ),0.5380,+0.0100,+1.89%,"1,050",16,5.729M,107.60
19,HGTXU,Hugoton Royalty Trust,0.1470,0.0000,0.00%,"3,159","75,285",5.88M,16.33
20,REL.V,Roughrider Exploration Limited,0.1850,0.0000,0.00%,"5,000","24,737",5.87M,N/A
21,NUX.F,Norwest Energy NL,0.0010,0.0000,0.00%,"225,000","7,887",10.216M,N/A
22,AQC.AX,Australian Pacific Coal Limited,0.1150,-0.0050,-4.17%,"28,800","8,272",5.806M,N/A
23,SAH.V,Sahara Energy Ltd.,0.0200,0.0000,0.00%,"3,041","10,916",5.794M,N/A
24,PMT.TO,Perpetual Energy Inc.,0.0950,0.0000,0.00%,"47,500","57,151",5.768M,N/A
25,CHT.F,Covia Holdings Corporation,0.4060,0.0000,0.00%,200,121,5.748M,N/A
26,MKSEF,Marksmen Energy Inc.,0.0419,0.0000,0.00%,250,"10,631",4.756M,N/A
27,ALDIE.PA,Dietswell S.A.,0.7600,+0.0200,+2.70%,"7,261","207,076",5.634M,N/A
28,IFRTF,International Frontier Resources Corporation,0.0135,+0.0092,+213.95%,200,"6,027",5.642M,N/A
29,MZB.F,Mexco Energy Corporation,2.7000,0.0000,0.00%,800,0,5.591M,N/A
30,SOU.V,Southern Energy Corp.,0.0250,-0.0050,-16.67%,"578,000","168,911",5.519M,N/A
31,C8SN.F,Canuc Resources Corporation,0.0650,+0.0095,+17.12%,"1,000",0,4.664M,N/A
32,KBO.JO,Kibo Energy PLC,9.00,0.00,0.00%,"33,000","61,769",5.8M,N/A
33,21K.F,Sacgasco Limited,0.0085,+0.0015,+21.43%,"20,000","3,570",6.073M,N/A
34,HLRTF,Hillcrest Petroleum Ltd.,0.0480,+0.0138,+40.56%,"42,900","8,430",6.418M,N/A
35,CRM.AX,Carbon Minerals Limited,0.2900,0.0000,0.00%,"1,167",176,5.453M,N/A
36,PRQ.TO,Petrus Resources Ltd.,0.1100,-0.0100,-8.33%,500,"33,496",5.442M,N/A
37,BLMC,Biloxi Marsh Lands Corporation,2.1700,0.0000,0.00%,110,443,5.436M,N/A
38,EGN.F,Europa Oil & Gas (Holdings) plc,0.0100,0.0000,0.00%,"50,000","1,529",5.403M,N/A
39,PCL.AX,Pancontinental Oil & Gas NL,0.0010,0.0000,0.00%,2.9M,2.147M,5.407M,N/A
40,TMK.AX,Tamaska Oil and Gas Limited,0.0060,+0.0010,+20.00%,"230,000","155,225",5.34M,N/A
41,AL.V,ALX Resources Corp.,0.0400,0.0000,0.00%,"36,000","98,817",5.301M,N/A
42,ANLDF,Anfield Energy Inc.,0.0520,+0.0022,+4.31%,"11,000","52,743",5.103M,N/A
43,FDZN.F,Sonoro Energy Ltd.,0.0455,0.0000,0.00%,"1,800",28,6.061M,N/A
44,BBLS,Petrolia Energy Corporation,0.0320,0.0000,0.00%,"25,000","8,116",5.266M,N/A
45,RMP.AX,Red Emperor Resources NL,0.0100,0.0000,0.00%,"624,000","306,445",5.253M,N/A
46,BSI-H.V,Blue Sky Energy Inc.,0.1700,0.0000,0.00%,"94,000","26,268",5.25M,N/A
47,BASX,"Basic Energy Services, Inc.",0.2100,+0.0400,+23.53%,"49,515","194,096",5.237M,N/A
48,TCFF,Trillion Energy International Inc.,0.0655,+0.0052,+8.71%,"1,600","17,159",5.21M,N/A
49,T80.F,Cathedral Energy Services Ltd.,0.0760,0.0000,0.00%,"7,200",161,5.005M,N/A
50,SC-H.V,Serrano Resources Ltd.,0.0700,0.0000,0.00%,"7,000",524,5.175M,14.00
51,JUE.F,Fremont Petroleum Corporation Limited,0.0015,0.0000,0.00%,"25,000",952,5.142M,N/A
52,AREXQ,"Approach Resources, Inc.",0.0550,-0.0049,-8.18%,"281,322","808,229",5.15M,N/A
53,KEY.AX,Key Petroleum Limited,0.0030,-0.0010,-25.00%,2.24M,3.464M,5.134M,N/A
54,P8ET.F,PetroNeft Resources plc,0.0010,0.0000,0.00%,"1,000",825,5.12M,N/A
55,35D.F,Defense Metals Corp.,0.0955,-0.0055,-5.45%,"40,000","15,430",4.832M,N/A
56,UII.F,HTC Purenergy Inc.,0.0300,+0.0100,+50.00%,"21,000","3,669",10.966M,N/A
57,SAEX,"SAExploration Holdings, Inc.",1.1300,-0.0100,-0.88%,"2,180","729,479",5.013M,N/A
58,BRK.AX,Brookside Energy Limited,0.0050,0.0000,0.00%,1.65M,4.424M,5.009M,5.00
59,PGNYF,Ansila Energy NL,0.0100,0.0000,0.00%,"18,000",572,4.967M,N/A
60,PTX.TA,Petrotx - Limited Partnership,63.70,-0.40,-0.62%,"18,887","27,835",4.877M,N/A
61,AZURF,Azincourt Energy Corp.,0.0287,+0.0004,+1.41%,"15,500","74,867",5.12M,N/A
62,T7UA.F,"Tengasco, Inc.",0.4820,+0.0480,+11.06%,"10,000",174,5.816M,N/A
63,MNAP,MNP Petroleum Corporation,0.0010,-0.0005,-33.33%,"30,000","41,587",5.316M,N/A
64,IEC.AX,Intra Energy Corporation Limited,0.0120,+0.0080,+200.00%,26.675M,"71,842",4.653M,N/A
65,ULF1.F,Tower Resources plc,0.0034,0.0000,0.00%,"40,000","10,612",4.762M,N/A
66,GULTU,Gulf Coast Ultra Deep Royalty Trust,0.0200,0.0000,0.00%,"127,000","103,091",4.603M,6.67
